
6.5,27.7,5.88602,5.68837,0.961088,
10.2,35.5,6.60826,5.64703,0.889115,
-1.5,-1.5,5.84236,5.74873,0.232802,-1.5,-1.5,6.12094,5.27638,1.34055,

3.5,57.7,6.63048,6.20632,1.39796,
3.8,50.7,6.1845,5.21491,1.05149,
-1.5,-1.5,6.34385,5.85159,-0.607655,


-1.5,-1.5,6.04063,5.29307,1.46366,

-1.5,-1.5,5.85332,5.49061,1.23079,
9.7,62.5,8.18966,6.94723,-0.0352204,
-1.5,-1.5,5.61953,5.14386,-1.52941,

-1.5,-1.5,6.33941,5.96266,-0.27362,
-1.5,-1.5,5.92805,5.63437,0.0940449,
5.8,38.1,5.12226,3.87836,0.103098,
-1.5,-1.5,5.98341,5.57325,-0.421556,

1.9,53.7,5.49098,5.15686,-1.45207,

7.5,12.2,7.311,6.43332,-1.27823,

6.5,50.5,6.19163,5.6475,-1.155,
-1.5,-1.5,6.07024,5.74258,1.26216,

-1.5,-1.5,5.97516,5.51894,-0.410836,
-1.5,-1.5,6.08241,5.83893,-0.948116,
8.4,62.8,6.08877,5.39661,-0.296515,
-1.5,-1.5,5.99233,5.60994,0.0392849,

4.8,63.8,6.18405,4.92059,1.55234,
-1.5,-1.5,5.79349,5.58697,-1.1743,




4.1,10.4,4.93067,4.55252,-1.44541,
-1.5,-1.5,5.39449,5.15345,1.07016,
-1.5,-1.5,8.77645,5.30505,-0.0369448,
-1.5,-1.5,5.91327,4.97098,1.29058,
-1.5,-1.5,6.96299,4.49061,1.26486,
-1.5,-1.5,5.29782,4.70327,0.716314,

-1.5,-1.5,4.0325,3.002,-0.271381,
-1.5,-1.5,6.11729,4.99119,0.521221,
11.6,26.5,6.14031,5.89338,0.714275,
8.5,14.6,6.0234,5.84164,-1.09202,


6.6,33.8,5.68341,5.36597,-0.711158,
-1.5,-1.5,6.69042,6.15351,-1.33391,
7.3,50.4,5.96407,5.1537,-1.39704,
5.9,48.6,6.95688,6.46839,0.311943,

-1.5,-1.5,7.20218,6.58207,-0.305172,
-1.5,-1.5,5.85564,5.69828,-1.27152,

-1.5,-1.5,5.59233,5.26711,-1.02201,
-1.5,-1.5,6.85476,6.00064,1.52966,-1.5,-1.5,6.51953,5.85103,-0.246885,
-1.5,-1.5,6.65828,6.23918,-1.54433,-1.5,-1.5,5.79987,5.37068,-0.281693,
-1.5,-1.5,5.39738,4.37665,-0.345088,
5.4,28.3,5.90254,5.23872,1.32041,
9.1,47.7,8.28017,7.16351,1.15396,-1.5,-1.5,6.37388,5.62747,0.834277,

8,12.9,5.5208,4.65938,0.448923,-1.5,-1.5,7.82087,6.59421,1.05139,
-1.5,-1.5,5.79326,5.49512,-1.16208,
-1.5,-1.5,8.48664,8.10729,-0.148553,

-1.5,-1.5,6.11031,5.26951,0.361555,

11.3,27.1,5.7904,5.34297,1.39376,

9.4,39.2,7.6621,6.74139,0.100299,
-1.5,-1.5,5.9892,5.69361,1.13647,
-1.5,-1.5,6.45479,5.41138,0.0969931,
-1.5,-1.5,7.40117,5.7942,0.517613,
9.6,26.9,7.7418,7.49053,0.376903,
-1.5,-1.5,6.36072,5.61661,-0.296695,
-1.5,-1.5,5.10159,5.09078,-0.0615437,

-1.5,-1.5,6.98181,6.3981,-0.275665,
-1.5,-1.5,6.11457,5.68956,1.06162,
-1.5,-1.5,5.9836,5.79674,1.42864,
-1.5,-1.5,6.19517,5.44622,-0.947595,


-1.5,-1.5,6.04618,5.63156,-0.799982,
2.8,8.3,5.72478,3.94004,1.23394,

-1.5,-1.5,4.27887,3.6472,0.556154,
-1.5,-1.5,5.82596,4.11645,1.18599,
4.6,55.3,5.76915,5.37681,1.53081,


-1.5,-1.5,6.15742,5.69232,0.0243483,

-1.5,-1.5,7.34464,6.88277,0.693693,
9.5,45.7,5.86001,5.27792,0.70596,
-1.5,-1.5,6.17577,5.84399,-1.27083,

-1.5,-1.5,5.66207,5.62237,0.949945,-1.5,-1.5,5.39326,5.34434,0.619988,
9.2,46,9.02867,6.88972,-0.976442,
10.8,6.5,7.35801,6.03436,-0.384316,

7.4,16,6.34106,5.66493,1.49475,

-1.5,-1.5,6.36388,5.89838,0.60829,

4.8,20.8,5.09483,4.21079,-0.605926,


7,45.8,6.09606,5.74948,0.354097,-1.5,-1.5,6.74119,5.91756,1.22513,

-1.5,-1.5,6.39847,4.60861,-0.970236,
-1.5,-1.5,6.47043,5.50819,1.45861,

6.4,21.9,5.83998,5.52216,-1.2783,7,24.8,6.46983,5.75853,0.11446,


4.1,35.1,7.68037,4.02933,-1.32773,
11.3,32.6,-nan,3.62621,-0.538264,-1.5,-1.5,6.05363,5.81362,0.223728,
-1.5,-1.5,5.52393,3.0391,-1.31422,
-1.5,-1.5,8.71831,7.24174,-1.54383,
4.6,53.6,5.90338,5.5955,-0.669378,


-1.5,-1.5,7.76647,6.13909,-0.392038,

7.3,59.6,7.74188,7.01496,0.662987,
-1.5,-1.5,5.79716,5.57384,0.430644,



8.2,31.9,6.82924,5.95247,-0.402875,
-1.5,-1.5,6.63592,4.6305,-0.855025,
-1.5,-1.5,5.99581,5.83099,0.663184,-1.5,-1.5,6.36309,5.93245,0.361885,
9.6,15.2,4.83303,4.65746,-0.926931,
-1.5,-1.5,6.39695,6.2086,0.430218,



9.8,36.5,6.28444,4.90617,1.15458,
-1.5,-1.5,5.71095,5.2586,1.16695,
4.7,25,4.3924,4.0101,-1.06703,
1.9,27.2,7.89908,6.28954,0.119531,
6.8,15.6,2.32777,-nan,-0.255815,
7.1,54.9,6.67958,5.11889,1.11806,


-1.5,-1.5,6.10724,5.68728,1.44937,

-1.5,-1.5,6.23746,5.94885,-0.421566,
-1.5,-1.5,5.92479,5.41822,1.17555,
6.9,8.5,4.40947,4.25613,0.900397,
-1.5,-1.5,4.57887,3.81177,1.19653,



9.4,57.5,5.23724,4.92203,0.15917,

-1.5,-1.5,8.92289,6.10871,-1.54125,
-1.5,-1.5,7.1917,5.96129,0.101491,
5.7,38.4,6.25792,5.11438,-0.852886,
-1.5,-1.5,5.8326,5.30019,-1.10252,
-1.5,-1.5,6.02122,5.53548,-0.686068,
-1.5,-1.5,6.13348,5.55798,0.260706,

-1.5,-1.5,6.06008,5.96215,-1.16637,
-1.5,-1.5,6.49505,6.2076,1.4294,-1.5,-1.5,5.44977,5.31325,0.363044,

5.9,32.1,7.5463,6.52665,-0.193694,
-1.5,-1.5,6.39748,5.49074,1.31113,
8.5,59.1,6.1081,5.5754,-0.740832,-1.5,-1.5,5.89043,5.49445,1.48732,
-1.5,-1.5,4.88987,4.47325,-0.302547,


-1.5,-1.5,7.72508,7.42165,-1.14432,11.5,7.7,6.9359,6.40461,-0.934265,
-1.5,-1.5,7.16586,6.28188,-1.03199,
-1.5,-1.5,5.57686,5.40627,0.18367,
8.8,29.2,8.40199,7.42953,0.716997,
-1.5,-1.5,6.11358,5.85495,-0.20068,

8.6,40.1,11.2344,7.93442,0.751113,

-1.5,-1.5,6.35582,5.4666,-0.165095,


-1.5,-1.5,7.48973,5.34681,0.752369,


-1.5,-1.5,6.32207,5.7245,0.563443,



-1.5,-1.5,5.87819,5.56217,-0.945341,
7.5,42.7,7.52792,7.29366,-0.830814,


-1.5,-1.5,5.71701,5.45251,0.915354,
-1.5,-1.5,7.19267,5.99499,0.414693,

-1.5,-1.5,5.35773,4.78724,-0.493054,
7.2,21.7,6.87408,6.1662,-1.31993,
9.8,8.4,5.58775,5.25781,1.10168,


-1.5,-1.5,5.08986,4.56767,0.964337,


-1.5,-1.5,5.44033,5.04295,0.686086,

-1.5,-1.5,6.54827,5.78438,1.05729,
-1.5,-1.5,6.09431,5.22544,-0.563023,
-1.5,-1.5,6.05202,5.23189,-0.475976,-1.5,-1.5,5.90899,5.24727,-1.4489,
-1.5,-1.5,6.24569,5.81414,-0.998844,
-1.5,-1.5,5.72221,3.95738,-1.4306,
-1.5,-1.5,6.91681,6.07106,0.891376,
-1.5,-1.5,3.74226,3.5606,1.26587,


6.9,18.4,5.83423,5.65458,-0.615245,-1.5,-1.5,5.9454,5.62266,-1.41428,


-1.5,-1.5,5.83643,5.49496,-0.578616,
